contract_id,event_date,event_type
34532,2021-03-31 12:18:55,Информер ВК. Показ
34532,2021-04-06 17:02:09,Информер ВК. Показ
34532,2021-04-17 09:21:42,Информер ВК. Показ
34532,2021-04-23 16:49:21,Просмотр раздела Тайный покупатель
49832,2021-03-06 22:56:48,Включение интернета на 20 минут
49832,2021-03-06 22:56:49,Включение интернета на 20 минут
49832,2021-04-06 11:50:52,Включение интернета на 20 минут
49832,2021-04-06 11:50:53,Включение интернета на 20 минут
50840,2021-03-01 22:47:53,Включение интернета на 20 минут
50840,2021-03-01 22:47:54,Включение интернета на 20 минут
50840,2021-03-04 16:05:45,Гарантированный платеж за деньги
50840,2021-03-10 17:28:36,Гарантированный платеж за деньги
50840,2021-03-26 21:16:59,Включение интернета на 20 минут
50840,2021-03-26 21:17:00,Включение интернета на 20 минут
50840,2021-04-05 17:41:23,Включение интернета на 20 минут
50840,2021-04-05 17:41:24,Включение интернета на 20 минут
50840,2021-04-09 03:58:15,Включение интернета на 20 минут
50840,2021-04-09 03:58:16,Включение интернета на 20 минут
50840,2021-04-21 14:56:53,Гарантированный платеж за деньги
50848,2021-03-05 05:23:02,Гарантированный платеж за деньги
50848,2021-03-08 22:15:42,Информер ВК. Показ
50848,2021-03-08 22:16:15,Информер ВК. Показ
50848,2021-03-09 16:56:27,Включение интернета на 20 минут
50848,2021-03-17 17:01:32,Включение интернета на 20 минут
50848,2021-03-17 17:01:41,Информер ВК. Показ
50848,2021-03-17 17:01:54,Гарантированный платеж за деньги
50848,2021-03-20 17:16:26,Включение интернета на 20 минут
50848,2021-03-24 18:12:02,Включение интернета на 20 минут
50848,2021-04-01 18:30:31,Гарантированный платеж за деньги
50848,2021-04-04 22:32:15,Гарантированный платеж за деньги
50848,2021-04-08 20:08:18,Включение интернета на 20 минут
50848,2021-04-11 04:25:52,Гарантированный платеж за деньги
50848,2021-04-14 16:51:54,Включение интернета на 20 минут
50848,2021-04-15 17:11:24,Гарантированный платеж за деньги
50848,2021-04-19 02:21:38,Включение интернета на 20 минут
50848,2021-04-22 11:48:58,Включение интернета на 20 минут
50848,2021-04-22 11:49:12,Информер ВК. Показ
50848,2021-04-22 11:49:25,Гарантированный платеж за деньги
50848,2021-04-25 13:28:44,Включение интернета на 20 минут
50848,2021-04-29 20:10:38,Гарантированный платеж за деньги
50850,2021-04-28 21:55:15,Включение интернета на 20 минут
50850,2021-04-28 21:55:16,Включение интернета на 20 минут
50854,2021-04-17 13:28:18,Информер ВК. Показ
50854,2021-04-17 13:30:00,Информер ВК. Показ
50854,2021-04-17 13:36:19,Информер ВК. Показ
50854,2021-04-17 13:40:39,Смена пароля
50863,2021-03-04 20:40:58,Включение интернета на 20 минут с IVR
50864,2021-04-05 20:19:53,Информер ВК. Показ
50878,2021-03-09 21:27:39,Информер ВК. Показ
50878,2021-03-09 21:27:45,Гарантированный платеж за деньги
50878,2021-03-28 23:03:22,Гарантированный платеж за деньги
50878,2021-04-10 23:31:10,Включение интернета на 20 минут
50878,2021-04-16 12:39:09,Информер ВК. Показ
50878,2021-04-16 12:39:15,Турбокнопка бесплатно
50878,2021-04-27 12:43:14,Информер ВК. Показ
50878,2021-04-27 12:43:20,Турбокнопка бесплатно
30493,2021-03-28 13:53:55,Включение интернета на 20 минут
50195,2021-03-02 18:37:31,Информер ВК. Показ
50195,2021-03-02 18:37:38,Информер ВК. Показ
50195,2021-04-04 20:54:57,Информер ВК. Показ
50195,2021-04-04 20:55:06,Включение интернета на 20 минут
50195,2021-04-04 20:58:48,Информер ВК. Показ
50195,2021-04-21 14:37:47,Информер ВК. Показ
50195,2021-04-21 14:37:53,Абонент оставил отзыв в Личном кабинете
50907,2021-03-01 15:59:49,Включение автоматической активации ГП
50907,2021-03-01 16:00:26,Отключение автоматической активации ГП
50907,2021-03-01 16:01:55,Включение автоматической активации ГП
50907,2021-03-14 15:34:02,Включение автоматической активации ГП
50907,2021-03-16 14:59:08,Информер ВК. Показ
50907,2021-03-29 22:41:09,Информер ВК. Показ
50907,2021-04-03 09:17:06,Информер ВК. Показ
50907,2021-04-17 16:37:00,Информер ВК. Показ
50907,2021-04-22 16:24:38,Включение автоматической активации ГП
50908,2021-03-01 15:26:57,Информер ВК. Показ
50908,2021-03-01 15:28:03,Гарантированный платеж за деньги
50908,2021-03-05 02:08:12,Включение интернета на 20 минут
50908,2021-03-05 21:09:59,Информер ВК. Показ
50908,2021-03-05 23:34:22,Гарантированный платеж за деньги
50908,2021-03-12 12:03:00,Гарантированный платеж за деньги
50908,2021-03-21 16:00:09,Гарантированный платеж за деньги
50908,2021-03-24 16:12:47,Включение интернета на 20 минут
50908,2021-03-24 16:12:48,Включение интернета на 20 минут
50908,2021-03-30 18:57:53,Информер ВК. Показ
50908,2021-03-30 18:58:16,Гарантированный платеж за деньги
50908,2021-04-04 10:55:11,Информер ВК. Показ
50908,2021-04-04 10:55:40,Гарантированный платеж за деньги
50908,2021-04-08 08:35:24,Включение интернета на 20 минут
50908,2021-04-15 18:07:59,Информер ВК. Показ
50908,2021-04-15 18:08:43,Гарантированный платеж за деньги
50908,2021-04-19 19:00:21,Гарантированный платеж за деньги
50908,2021-04-26 17:46:38,Гарантированный платеж за деньги
50908,2021-04-29 18:23:24,Просмотр раздела Тайный покупатель
50908,2021-04-29 18:25:43,Гарантированный платеж за деньги
50921,2021-04-15 12:09:30,Информер ВК. Показ
50921,2021-04-15 12:23:55,Информер ВК. Показ
50921,2021-04-15 12:33:33,Информер ВК. Показ
50925,2021-03-14 17:28:17,Гарантированный платеж за деньги
50925,2021-04-14 19:05:26,Включение интернета на 20 минут с IVR
50935,2021-03-11 19:32:56,Включение интернета на 20 минут
50935,2021-03-11 19:32:57,Включение интернета на 20 минут
50935,2021-04-07 18:12:35,Включение интернета на 20 минут
50935,2021-04-07 18:12:36,Включение интернета на 20 минут
50935,2021-04-07 18:12:44,Гарантированный платеж за деньги
50936,2021-03-07 18:40:54,Гарантированный платеж за деньги
50936,2021-03-10 20:09:13,Включение интернета на 20 минут
50936,2021-03-23 22:32:57,Информер ВК. Показ
50936,2021-03-23 22:33:14,Гарантированный платеж за деньги
50936,2021-03-30 22:55:45,Информер ВК. Показ
50936,2021-03-30 22:56:04,Гарантированный платеж за деньги
50936,2021-04-02 23:05:34,Включение интернета на 20 минут
50936,2021-04-02 23:26:32,Информер ВК. Показ
50936,2021-04-02 23:26:46,Гарантированный платеж за деньги
50936,2021-04-07 23:31:26,Гарантированный платеж за деньги
50936,2021-04-11 23:42:17,Гарантированный платеж за деньги
50936,2021-04-25 23:54:24,Информер ВК. Показ
50936,2021-04-25 23:54:38,Гарантированный платеж за деньги
50936,2021-04-29 06:17:51,Включение интернета на 20 минут
50939,2021-03-07 08:45:45,Информер ВК. Показ
50939,2021-03-07 09:13:50,Информер ВК. Показ
50939,2021-03-09 18:31:45,Информер ВК. Показ
50939,2021-03-24 22:50:01,Турбокнопка платно (1 час)
38846,2021-03-26 07:58:47,Информер ВК. Показ
50940,2021-03-07 14:39:19,Информер ВК. Показ
